Date;CowID;Fatness
30.04.2021;RU3111005016171;3,00
30.04.2021;RU3111005003748;2,75
30.04.2021;NL0836690071;3,25
30.04.2021;RU3111005003487;3,00
30.04.2021;NL0758108658;3,50
30.04.2021;RU3101100503688;3,00
30.04.2021;DE0360160970;3,00
30.04.2021;NL0720294703;3,50
30.04.2021;NL0918540041;3,25
30.04.2021;NL0724433634;3,00
30.04.2021;NL0615719982;3,75
30.04.2021;NL0882046994;3,00
30.04.2021;NL0727957005;3,00
30.04.2021;RU3110204130938;4,00
30.04.2021;RU3101100503555;2,75
30.04.2021;NL0918630210;2,75
30.04.2021;RU3111005003616;3,00
30.04.2021;NL0874542168;3,00
30.04.2021;NL0749642558;2,75
30.04.2021;NL0755742460;2,75
30.04.2021;RU3101100516035;2,75
30.04.2021;NL0882047029;2,75
30.04.2021;DE0539331219;3,00
30.04.2021;RU3111005017094;2,75
30.04.2021;RU3111005007571;3,25
30.04.2021;DE0360710810;3,50
30.04.2021;RU3101090117679;3,75
30.04.2021;DE0360689168;3,00
30.04.2021;DE0360679239;2,75
30.04.2021;RU3101090118571;3,75
30.04.2021;RU3111005048156;2,75
30.04.2021;RU3101090118863;3,00
30.04.2021;DE0360689541;3,00
30.04.2021;RU3101090117535;3,00
30.04.2021;DE0359956607;2,75
30.04.2021;DE0360758101;2,75
30.04.2021;RU3101100503153;3,25
30.04.2021;RU3111005017477;3,00
30.04.2021;RU3111005048509;2,75
30.04.2021;RU3101090125556;3,75
01.05.2021;NL0875490300;3,00
01.05.2021;RU3111005007530;3,00
02.05.2021;NL0654323126;3,75
02.05.2021;NL0893654272;4,00
02.05.2021;NL0695779632;3,50
02.05.2021;RU3111005003788;3,25
02.05.2021;NL0743523257;5,00
02.05.2021;RU3111005006360;3,75
02.05.2021;NL0766287206;3,50
02.05.2021;RU3111005007404;3,25
02.05.2021;NL0729119474;3,25
02.05.2021;NL0750746094;3,75
03.05.2021;RU3110204121524;3,00
03.05.2021;RU3101100502763;2,75
03.05.2021;NL0843145757;3,25
03.05.2021;NL0615041063;3,25
03.05.2021;DE0360419963;3,25
03.05.2021;NL0945674771;3,75
03.05.2021;NL0665754298;3,25
03.05.2021;DE0539280945;3,50
03.05.2021;RU3101100503050;3,50
03.05.2021;NL0664071507;3,25
03.05.2021;DE0360256957;3,00
03.05.2021;RU3101090127010;3,50
03.05.2021;RU3101090129009;3,50
03.05.2021;NL0865718115;3,75
03.05.2021;NL0763360939;3,00
03.05.2021;NL6264025814;3,50
03.05.2021;RU3101090127888;3,00
03.05.2021;NL0654951578;3,00
03.05.2021;RU3101090129098;3,25
03.05.2021;NL0684604239;3,25
03.05.2021;RU3101090120953;2,75
03.05.2021;RU3101090128881;3,50
03.05.2021;RU3111005008140;3,00
03.05.2021;NL0566006230;3,50
03.05.2021;NL0668046509;3,25
03.05.2021;DE0361212416;3,00
03.05.2021;DE1603957795;3,25
03.05.2021;DE1504195997;3,75
03.05.2021;DE1405718718;3,25
03.05.2021;DE0360732427;3,50
03.05.2021;DE0360729465;3,25
03.05.2021;RU3101150140117;3,00
03.05.2021;NL0609539033;3,50
03.05.2021;RU3101150140695;3,00
04.05.2021;RU3111005017286;3,00
04.05.2021;NL0673232238;2,50
04.05.2021;DE0360296709;2,75
04.05.2021;NL0677023946;3,25
04.05.2021;RU3111005048169;2,50
04.05.2021;RU3111005007315;3,00
04.05.2021;DE1405715686;3,50
04.05.2021;RU3111005048156;2,50
04.05.2021;NL0740511800;3,00
04.05.2021;NL0899305143;3,00
04.05.2021;RU3111005017185;2,50
04.05.2021;NL0597694198;3,00
04.05.2021;RU3111005007106;2,50
04.05.2021;DE0360796676;2,75
04.05.2021;DE0360759197;3,00
04.05.2021;RU3101100548612;2,75
04.05.2021;RU3111005007550;3,25
04.05.2021;RU3111005017292;3,50
04.05.2021;RU3111005017894;3,50
04.05.2021;RU3111005007875;3,50
04.05.2021;NL0660830409;3,50
05.05.2021;DE0360750862;2,75
05.05.2021;NL0576823120;3,00
05.05.2021;RU3111005017153;2,75
05.05.2021;NL0640003168;3,00
05.05.2021;RU3101100503337;3,25
05.05.2021;NL0945882824;3,50
05.05.2021;DE0360296689;3,00
05.05.2021;RU3111005017189;2,75
05.05.2021;CZ0771377961;3,00
05.05.2021;RU3111005007427;3,75
06.05.2021;NL0739239573;3,50
06.05.2021;NL0725159786;3,50
06.05.2021;NL0876411030;3,75
06.05.2021;RU3111005007539;3,75
06.05.2021;NL0747923026;3,75
06.05.2021;NL0879376888;2,75
06.05.2021;RU3101100548738;3,00
06.05.2021;NL0756093383;3,50
06.05.2021;RU3111005017280;3,00
06.05.2021;DE0360296709;2,75
06.05.2021;DE1405844556;2,75
06.05.2021;NL0597711512;2,50
06.05.2021;NL0735277168;3,50
06.05.2021;DE0360531194;2,75
06.05.2021;RU3111005017115;3,75
06.05.2021;RU3111005017098;2,75
06.05.2021;RU3111005017157;3,25
06.05.2021;NL0669201596;3,00
06.05.2021;DE0539271317;2,75
06.05.2021;DE0360418080;3,50
06.05.2021;NL0754245418;3,75
06.05.2021;DE1603714343;3,50
07.05.2021;NL0694344251;3,75
07.05.2021;NL0741728951;3,50
07.05.2021;HU3372945757;3,00
07.05.2021;RU3111005017342;3,00
08.05.2021;DE1603967230;2,75
08.05.2021;DE0539413321;2,75
08.05.2021;RU3101100548614;2,75
09.05.2021;RU3101100548573;2,75
10.05.2021;RU3111005003368;3,25
10.05.2021;RU3101100503624;3,00
10.05.2021;NL0875878001;3,50
10.05.2021;NL0758134545;2,75
10.05.2021;NL0874510551;3,50
10.05.2021;RU3111005016356;3,00
10.05.2021;RU3111005016294;3,00
10.05.2021;DE0358039237;3,75
10.05.2021;NL0946955127;3,50
10.05.2021;DE0539490403;3,50
10.05.2021;NL0964546848;3,50
10.05.2021;DE0538892378;3,00
10.05.2021;DE0358688192;3,50
10.05.2021;RU3110204130796;3,00
10.05.2021;RU3111005017392;3,00
10.05.2021;RU3110204140769;3,00
10.05.2021;RU3110204120917;2,75
10.05.2021;RU3101150166151;2,75
10.05.2021;DE1504307924;2,75
10.05.2021;RU3111005048382;2,50
10.05.2021;RU3111005007534;2,75
10.05.2021;RU3110204121832;3,00
10.05.2021;RU3101090126486;3,25
10.05.2021;RU3101090127629;3,25
10.05.2021;RU3101090128233;3,00
10.05.2021;RU3101090128598;3,00
10.05.2021;RU3101090126314;3,75
11.05.2021;DE1603957720;3,25
11.05.2021;DE0539271317;2,75
11.05.2021;DE0359620383;2,25
11.05.2021;DE1504473391;3,50
11.05.2021;NL0729749822;3,00
11.05.2021;RU3111005017067;3,00
11.05.2021;NL0869187737;3,50
11.05.2021;RU3111005002943;3,00
11.05.2021;RU3101100548531;3,25
11.05.2021;NL0936600440;4,00
11.05.2021;NL0881488506;3,00
11.05.2021;NL0879312990;3,25
11.05.2021;NL0739361559;3,50
11.05.2021;DE0360736996;3,25
11.05.2021;NL0883308833;3,00
11.05.2021;NL0730745350;3,50
11.05.2021;NL0659612430;3,00
11.05.2021;RU3111005007406;3,00
11.05.2021;DE0360697107;2,75
11.05.2021;DE0539112825;3,00
11.05.2021;DE0360191334;2,75
11.05.2021;DE0361336265;3,00
11.05.2021;DE0360531123;3,00
11.05.2021;DE0360406010;3,00
11.05.2021;NL0626402637;3,00
11.05.2021;DE0538932560;3,00
12.05.2021;RU3101150108240;3,75
12.05.2021;DE0360991061;2,75
12.05.2021;NL0728508309;3,50
12.05.2021;RU3101150140197;3,25
12.05.2021;RU3101090128803;3,00
12.05.2021;RU3101090128491;3,25
12.05.2021;RU3101150109923;3,00
12.05.2021;RU3101150108870;3,00
12.05.2021;DE0359713607;3,00
12.05.2021;RU3111005007438;3,25
12.05.2021;RU3101150108546;2,50
12.05.2021;RU3101150140283;3,50
12.05.2021;RU3101150140320;3,25
12.05.2021;RU3111005017384;3,50
12.05.2021;RU3101150108760;4,00
12.05.2021;RU3101150108639;3,25
12.05.2021;RU3101150140032;3,25
12.05.2021;RU3101090120166;3,00
12.05.2021;RU3101090119985;3,50
12.05.2021;RU3101150140126;3,00
12.05.2021;RU3101150100006;3,25
12.05.2021;NL0598475253;3,00
12.05.2021;RU3101150108759;3,50
12.05.2021;RU3101150108697;3,50
12.05.2021;RU3101150140017;3,25
12.05.2021;RU3101150108731;3,25
12.05.2021;RU3101150108544;3,25
12.05.2021;RU3101150140137;3,25
12.05.2021;RU3111005017102;3,75
12.05.2021;RU3101150108716;3,50
12.05.2021;RU3101150108867;3,75
12.05.2021;DE0360504083;3,25
12.05.2021;RU3101150109832;2,75
12.05.2021;RU3111005007578;3,50
12.05.2021;RU3101150108768;3,50
12.05.2021;RU3101090128615;4,00
12.05.2021;RU3101150108390;3,25
12.05.2021;RU3101150140053;3,25
12.05.2021;NL0639881700;3,25
12.05.2021;RU3101150140110;3,50
12.05.2021;RU3101090125717;4,00
12.05.2021;RU3101150108409;3,25
12.05.2021;RU3111005017104;3,00
12.05.2021;RU3101150108798;3,50
12.05.2021;DE1501162580;3,25
12.05.2021;RU3101150108816;3,50
12.05.2021;DE1405854210;2,75
12.05.2021;RU3101090120122;2,75
12.05.2021;RU3101100503394;3,50
12.05.2021;RU3101150109562;3,75
12.05.2021;RU3101090127007;2,25
12.05.2021;RU3101150108466;4,00
12.05.2021;RU3101150108864;3,50
12.05.2021;RU3101090128537;3,25
12.05.2021;RU3101150108647;3,50
12.05.2021;RU3101050300974;3,25
12.05.2021;RU3101050300986;3,50
12.05.2021;NL0619007045;3,75
12.05.2021;RU3101090127725;2,75
12.05.2021;RU3101150140122;3,00
12.05.2021;RU3101150108624;3,25
12.05.2021;RU3101150108656;3,50
12.05.2021;RU3101150108908;3,25
12.05.2021;RU3101090129084;2,75
12.05.2021;DE0360305790;2,75
12.05.2021;NL0684269920;3,25
12.05.2021;RU3111005007641;3,50
12.05.2021;RU3101150140066;3,00
12.05.2021;DE1405754349;3,75
13.05.2021;NL0760169388;4,00
13.05.2021;RU3111005003581;3,50
13.05.2021;RU3111005003615;2,75
13.05.2021;NL0751186570;3,25
13.05.2021;NL0764515941;3,75
13.05.2021;RU3111005002010;3,25
13.05.2021;RU3111005016844;3,00
13.05.2021;NL0686414135;3,00
13.05.2021;NL0844341907;3,75
13.05.2021;RU3111005046170;3,00
13.05.2021;NL0684368520;3,25
13.05.2021;NL0729916293;3,50
13.05.2021;NL0929782003;3,00
13.05.2021;RU3101100503683;3,25
13.05.2021;NL0918547554;3,25
13.05.2021;NL0620213761;3,50
13.05.2021;DE0358229195;3,75
13.05.2021;DE0358914686;2,75
13.05.2021;RU3111005003234;4,00
13.05.2021;RU3111005016984;3,00
13.05.2021;RU3111005016951;3,00
13.05.2021;RU3111005002024;3,00
13.05.2021;RU3111005046359;3,25
13.05.2021;DE0358704018;3,25
13.05.2021;RU3111005003818;3,25
13.05.2021;NL0928727623;3,25
13.05.2021;DE0358229261;3,50
13.05.2021;RU3111005002841;3,00
13.05.2021;NL0720220739;3,50
13.05.2021;NL0719720211;3,25
13.05.2021;RU3111005003576;2,75
13.05.2021;RU3111005007509;3,25
13.05.2021;RU3111005003547;3,00
13.05.2021;NL0595582079;3,00
13.05.2021;NL0669683725;3,00
13.05.2021;RU3111005016268;3,25
13.05.2021;RU3110204121482;3,25
13.05.2021;NL0875948652;2,75
13.05.2021;RU3111005016130;3,50
13.05.2021;RU3110204130633;3,75
13.05.2021;CZ0294530962;2,75
13.05.2021;RU3110204121902;3,25
13.05.2021;RU3111005007461;3,25
13.05.2021;RU3101100546248;3,25
13.05.2021;RU3111005007421;3,25
13.05.2021;RU3111005016459;3,75
13.05.2021;DE0357891018;3,25
13.05.2021;NL0920957897;3,25
13.05.2021;RU3101100503681;3,75
13.05.2021;NL0878421055;4,00
13.05.2021;RU3111005016227;3,00
13.05.2021;NL0759721843;3,75
13.05.2021;NL0866060170;3,00
13.05.2021;RU3111005016340;3,25
13.05.2021;RU3111005002699;2,75
13.05.2021;NL0925272113;2,75
13.05.2021;NL0750592822;3,25
13.05.2021;RU3111005003361;3,50
13.05.2021;NL0730690601;2,75
13.05.2021;NL0751824492;3,25
16.05.2021;NL0738324258;3,00
17.05.2021;NL0594873895;2,75
17.05.2021;NL0729916293;3,50
17.05.2021;RU3111005016193;3,00
17.05.2021;RU3111005016353;2,75
17.05.2021;RU3101100502077;2,75
17.05.2021;RU3111005003509;3,50
17.05.2021;RU3110204130489;3,25
17.05.2021;RU3111005003547;3,00
17.05.2021;NL0678861152;3,00
17.05.2021;DE0358304127;3,00
17.05.2021;RU3110204130633;4,00
17.05.2021;RU3101090128919;3,25
17.05.2021;DE1405907706;3,00
17.05.2021;NL0887819687;3,00
17.05.2021;RU3101090128949;3,25
17.05.2021;RU3111005007163;3,50
17.05.2021;DE0539294203;3,50
17.05.2021;RU3111005007537;2,75
17.05.2021;NL0576841355;3,25
17.05.2021;DE0360647153;2,75
17.05.2021;RU3101090126864;3,75
17.05.2021;NL0916696746;3,00
17.05.2021;DE0358485844;3,00
17.05.2021;NL0878488601;3,50
17.05.2021;RU3111005017423;3,00
17.05.2021;RU3101150173849;3,50
17.05.2021;RU3111005008028;3,50
17.05.2021;RU3111005017196;3,00
17.05.2021;RU3111005017945;3,00
17.05.2021;RU3101090128705;3,25
17.05.2021;DE1504473388;3,00
17.05.2021;RU3101090127552;3,50
17.05.2021;NL0924607213;3,50
17.05.2021;RU3101090128792;3,25
17.05.2021;DE0360708342;3,50
17.05.2021;US5347882719;3,75
17.05.2021;DE0360915406;3,25
18.05.2021;NL0944913200;3,25
19.05.2021;RU3101150108909;3,00
19.05.2021;RU3101150108790;2,75
19.05.2021;RU3101150140023;3,00
19.05.2021;RU3101150108536;3,00
19.05.2021;RU3101150140695;3,00
19.05.2021;RU3101150140455;3,00
19.05.2021;RU3101050300879;3,00
19.05.2021;RU3101150108482;3,25
19.05.2021;RU3101090119490;2,75
19.05.2021;RU3101150108338;2,75
19.05.2021;RU3101090126733;3,50
19.05.2021;RU3101150140043;2,75
19.05.2021;RU3101150100054;3,25
19.05.2021;NL0725355478;3,50
19.05.2021;NL0655825995;3,75
19.05.2021;NL0749836430;3,25
19.05.2021;RU3111005016130;2,75
19.05.2021;RU3111005046294;3,00
19.05.2021;RU3111005046185;3,25
19.05.2021;RU3101100546378;3,50
19.05.2021;DE0360160979;3,00
19.05.2021;NL0875976538;2,75
19.05.2021;NL0742359079;3,25
19.05.2021;NL0661836903;3,25
19.05.2021;RU3111005003788;3,25
19.05.2021;NL0922855997;3,25
19.05.2021;RU3111005007332;3,50
19.05.2021;DE1405718718;2,75
19.05.2021;NL0734321091;3,00
19.05.2021;NL0883238174;3,75
19.05.2021;DE0359053993;3,25
19.05.2021;NL0743523257;3,75
19.05.2021;RU3101100548752;3,25
19.05.2021;DE1603612612;3,25
19.05.2021;NL0585924951;3,75
19.05.2021;RU3110204130702;3,25
19.05.2021;NL0618703281;3,75
19.05.2021;RU3111005006262;3,00
19.05.2021;RU3111005016403;3,00
19.05.2021;NL0932815019;3,50
19.05.2021;RU3101100503155;3,50
19.05.2021;RU3111005003271;3,25
19.05.2021;DE0539008775;2,25
19.05.2021;NL0743528106;3,25
19.05.2021;RU3101100516380;3,00
19.05.2021;DE0358841804;3,25
19.05.2021;NL0671028154;3,50
19.05.2021;RU3101100546446;3,25
19.05.2021;NL0679209036;3,75
19.05.2021;RU3101100503515;3,50
19.05.2021;RU3111005016496;3,25
19.05.2021;RU3111005006202;2,75
19.05.2021;NL0654323126;3,75
19.05.2021;NL0945431479;3,25
19.05.2021;RU3111005016370;3,50
19.05.2021;NL0750592992;3,50
19.05.2021;NL0760963944;3,50
19.05.2021;RU3111005016438;3,25
19.05.2021;NL0939342095;3,25
19.05.2021;RU3101100503684;3,25
19.05.2021;NL0664155863;3,75
19.05.2021;NL0898127988;3,50
19.05.2021;RU3111005046275;3,25
19.05.2021;RU3111005017375;2,75
19.05.2021;NL0665436752;3,50
19.05.2021;DE0538578290;3,75
19.05.2021;RU3111005003198;3,75
19.05.2021;NL0656596458;3,50
19.05.2021;NL0757031788;3,50
19.05.2021;NL0766287206;3,75
19.05.2021;NL0750746094;4,00
19.05.2021;DE0359242006;2,75
19.05.2021;NL0895967963;3,00
19.05.2021;RU3111005016029;3,00
19.05.2021;NL0695779632;3,00
19.05.2021;NL0718481867;3,50
19.05.2021;NL0932641700;3,75
19.05.2021;NL0698539293;3,25
19.05.2021;NL0655144922;3,75
19.05.2021;NL0759026546;3,50
19.05.2021;RU3111005006360;3,50
19.05.2021;NL0655692306;3,50
19.05.2021;NL0843644254;3,75
19.05.2021;NL0735060575;3,25
19.05.2021;NL0841967111;3,75
19.05.2021;RU3101100548708;3,00
19.05.2021;NL0875948676;3,25
19.05.2021;NL0729119474;3,50
19.05.2021;NL0938287896;2,75
19.05.2021;NL0893654272;3,50
19.05.2021;NL0636122497;3,25
19.05.2021;NL0866089144;2,25
19.05.2021;DE0358257435;4,00
19.05.2021;DE0357171227;3,00
19.05.2021;RU3110204121324;3,50
19.05.2021;RU3111005017048;3,50
20.05.2021;NL0883344983;3,50
20.05.2021;NL0599711134;3,75
20.05.2021;NL0748212994;3,50
20.05.2021;DE0361465349;3,50
20.05.2021;RU3111005009006;3,75
20.05.2021;DE1405844532;3,50
20.05.2021;NL0898193965;3,50
20.05.2021;NL0653336806;3,25
20.05.2021;DE0361085274;3,25
20.05.2021;RU3111005017711;3,25
20.05.2021;DE0361014567;3,25
20.05.2021;DE1405794437;3,50
20.05.2021;RU3101150109774;2,75
20.05.2021;RU3101150166295;3,50
20.05.2021;RU3101050300682;4,25
20.05.2021;RU3101150166143;3,25
20.05.2021;RU3101150109562;3,50
20.05.2021;RU3101150109837;4,00
20.05.2021;RU3101050300890;2,75
20.05.2021;RU3101090129863;3,00
20.05.2021;RU3101150106086;2,75
20.05.2021;RU3101150140682;3,75
20.05.2021;RU3101150103459;4,00
20.05.2021;RU3101050305186;4,00
20.05.2021;RU3101150108428;4,50
20.05.2021;RU3101150166268;3,25
20.05.2021;RU3101150108957;3,75
20.05.2021;RU3101150166267;3,75
21.05.2021;RU3101090130065;2,75
21.05.2021;RU3101150108568;2,75
21.05.2021;NL0739239573;2,75
21.05.2021;DE0360822366;2,75
22.05.2021;DE0360679234;2,75
23.05.2021;NL0665228298;3,25
23.05.2021;RU3111005007539;3,00
24.05.2021;RU3110204120918;3,00
24.05.2021;RU3110204120440;2,75
24.05.2021;RU3110204120958;2,75
24.05.2021;RU3111005048412;2,75
24.05.2021;RU3111005017146;3,00
24.05.2021;RU3101090128818;3,75
24.05.2021;RU3101090127502;3,25
24.05.2021;NL0843140480;3,25
24.05.2021;RU3110204140610;2,75
24.05.2021;RU3110204130748;2,75
24.05.2021;RU3110204121858;3,00
24.05.2021;RU3101100548578;2,75
24.05.2021;NL0359168417;2,75
24.05.2021;RU3110204110039;3,00
24.05.2021;RU3101090127614;3,75
24.05.2021;NL0870520936;3,00
24.05.2021;DE0360406706;3,25
24.05.2021;RU3110204121709;2,75
24.05.2021;RU3110204121816;3,00
24.05.2021;NL0621122406;3,00
24.05.2021;RU3110204122914;2,75
24.05.2021;NL0871999555;3,00
24.05.2021;RU3101090128616;3,75
24.05.2021;RU3101100548590;2,75
24.05.2021;RU3110204121666;2,75
24.05.2021;RU3111005017182;3,00
24.05.2021;RU3110204130804;3,00
24.05.2021;RU3101090125709;3,25
24.05.2021;RU3101090129203;3,00
25.05.2021;NL0948487987;3,00
25.05.2021;RU3111005007095;3,25
25.05.2021;NL0756093383;3,50
25.05.2021;NL1603660244;3,00
25.05.2021;DE0360689168;3,00
25.05.2021;DE0360759197;3,00
25.05.2021;RU3111005017342;3,00
25.05.2021;DE0360750862;2,75
25.05.2021;RU3111005017002;3,00
25.05.2021;RU3111005017153;2,75
25.05.2021;RU3111005017280;3,00
25.05.2021;DE1405597362;2,75
25.05.2021;RU3111005007530;3,00
26.05.2021;NL0725159786;3,00
26.05.2021;RU3111005007438;3,00
26.05.2021;DE0538932560;3,00
26.05.2021;DE0360731555;3,00
26.05.2021;DE0360991061;2,75
26.05.2021;DE1501162494;3,25
26.05.2021;NL0687402100;2,50
26.05.2021;DE0360531194;2,75
27.05.2021;RU3111005048418;2,75
27.05.2021;RU3101100548738;3,00
27.05.2021;DE1603967230;2,75
27.05.2021;DE0360759197;3,00
27.05.2021;RU3101100548807;3,50
27.05.2021;RU3111005017161;3,25
27.05.2021;RU3111005017189;2,75
27.05.2021;DE0359064920;3,50
27.05.2021;NL0744878040;3,50
27.05.2021;RU3101100548614;2,75
27.05.2021;DE0358802056;3,75
27.05.2021;RU3101100548546;3,75
27.05.2021;RU3110204122580;3,25
27.05.2021;NL0615000792;3,25
27.05.2021;RU3111005017002;3,00
27.05.2021;NL0883304918;3,50
27.05.2021;NL0598475253;3,00
27.05.2021;RU3111005048509;2,75
27.05.2021;RU3101100548615;3,50
27.05.2021;RU3101100548563;3,50
27.05.2021;RU3111005017516;3,50
27.05.2021;DE0360795060;2,75
27.05.2021;HU3372945757;3,00
30.05.2021;NL0667076303;3,00
31.05.2021;DE0360207198;2,75
31.05.2021;NL0741728951;3,00
31.05.2021;NL0618750720;3,25
31.05.2021;RU3101100548614;2,75
31.05.2021;RU3111005017511;2,25
31.05.2021;DE0360783810;2,75
31.05.2021;RU3101100503394;3,50
31.05.2021;DE1504307924;2,75
31.05.2021;RU3101090129226;3,25
31.05.2021;RU3101090128668;3,00
31.05.2021;RU3101090126445;3,50
31.05.2021;RU3111005017577;3,00
31.05.2021;NL0660789288;3,25
31.05.2021;RU3110204140985;3,25
31.05.2021;DE1504195997;3,00
31.05.2021;RU3110204140401;3,50
31.05.2021;NL0747923026;3,00
31.05.2021;RU3110204121741;3,00
31.05.2021;RU3110204140205;3,50
31.05.2021;DE1405754349;2,75
01.06.2021;DE0360729465;2,75
01.06.2021;RU3111005017102;3,00
03.06.2021;RU3101050305195;2,50
04.06.2021;NL0738324258;3,00
04.06.2021;DE0360732427;3,00
04.06.2021;NL0599711134;3,75
06.06.2021;RU3101050300682;4,50
07.06.2021;RU3101100502880;3,00
07.06.2021;RU3110204121758;2,75
07.06.2021;RU3111005017143;3,25
07.06.2021;RU3111005017777;3,00
07.06.2021;RU3111005017049;3,00
07.06.2021;RU3111005008903;3,50
07.06.2021;NL0678981436;3,25
07.06.2021;RU3111005017894;3,25
07.06.2021;NL0582244438;3,50
07.06.2021;RU3101090127628;3,00
07.06.2021;RU3101090129004;3,00
07.06.2021;RU3101090128965;3,00
07.06.2021;RU3101150173825;3,75
07.06.2021;RU3101090125414;3,75
07.06.2021;RU3101090129202;3,25
07.06.2021;RU3101090116149;3,50
07.06.2021;NL0684269920;3,25
07.06.2021;DE0358802056;3,25
07.06.2021;NL0843416785;3,25
07.06.2021;RU3111005016044;3,25
07.06.2021;NL0762055483;4,00
07.06.2021;RU3111005007378;3,25
07.06.2021;RU3111005002051;3,75
07.06.2021;NL0949141464;3,25
07.06.2021;RU3110204121405;3,25
07.06.2021;RU3110204121289;4,00
07.06.2021;RU3111005002078;3,50
07.06.2021;NL0599907601;3,50
07.06.2021;RU3111005016419;3,50
07.06.2021;NL0878421055;3,50
07.06.2021;NL0656828250;3,75
08.06.2021;RU3111005007537;2,75
08.06.2021;NL0944913200;3,25
08.06.2021;NL0734321091;3,00
08.06.2021;RU3111005017516;3,00
09.06.2021;DE1501162580;3,00
09.06.2021;NL0748212994;3,00
10.06.2021;NL0898193965;4,00
10.06.2021;RU3111005007578;3,25
10.06.2021;NL0653336806;3,50
11.06.2021;RU3101100548807;2,75
11.06.2021;NL0925267032;2,75
11.06.2021;NL0686754480;3,75
11.06.2021;NL0923814108;3,00
11.06.2021;NL0874510614;3,00
13.06.2021;NL0743452069;3,00
13.06.2021;RU3111005007002;3,50
13.06.2021;RU3111005007108;2,75
13.06.2021;NL0734610355;3,25
13.06.2021;NL0686710817;3,50
13.06.2021;RU3111005017589;3,50
13.06.2021;NL0686983589;3,50
13.06.2021;RU3111005017044;2,75
13.06.2021;DE0360679278;3,00
13.06.2021;DE0360180700;3,00
13.06.2021;RU3101090120675;3,50
13.06.2021;RU3111005017252;3,00
13.06.2021;RU3111005007139;2,75
13.06.2021;RU3101100548265;3,25
13.06.2021;NL0875490300;3,50
13.06.2021;DE0361014567;3,00
13.06.2021;RU3111005009006;3,25
13.06.2021;RU3101100548615;2,75
13.06.2021;RU3111005017711;3,00
14.06.2021;RU3111005003219;3,00
14.06.2021;RU3111005017311;3,00
14.06.2021;NL0718460462;2,75
14.06.2021;DE0358684441;3,25
14.06.2021;DE0360806274;3,25
14.06.2021;NL0649275599;3,75
14.06.2021;NL0623396434;3,25
14.06.2021;RU3101100548563;3,25
14.06.2021;DE0539280945;3,25
14.06.2021;RU3101100503366;3,50
14.06.2021;NL0653336806;3,50
14.06.2021;RU3110204120505;2,75
14.06.2021;RU3110204140593;3,00
14.06.2021;RU3110204140844;3,50
14.06.2021;RU3101090125769;3,50
14.06.2021;RU3110204122036;3,25
14.06.2021;RU3101090127955;3,25
14.06.2021;RU3111005017887;3,25
14.06.2021;RU3101090128082;3,25
14.06.2021;RU3101090128925;3,75
14.06.2021;RU3111005017438;3,00
14.06.2021;RU3111005017922;3,00
14.06.2021;RU3101090128372;3,00
15.06.2021;NL0683906297;3,50
15.06.2021;DE0361465349;3,50
15.06.2021;RU3111005017161;2,50
15.06.2021;DE0361085274;3,25
15.06.2021;RU3110204130210;3,25
15.06.2021;RU3110204121430;3,50
15.06.2021;RU3101100516423;3,25
15.06.2021;RU3110204130424;3,50
15.06.2021;RU3110204120277;3,25
15.06.2021;RU3110204130439;3,50
15.06.2021;RU3110204120447;3,00
15.06.2021;RU3111005017090;3,50
15.06.2021;RU3110204121296;3,25
15.06.2021;RU3110204130906;3,50
15.06.2021;RU3110204130117;3,50
15.06.2021;RU3110204130319;3,25
15.06.2021;RU3111005017707;3,25
16.06.2021;RU3110204122580;3,25
17.06.2021;RU3111005016832;3,25
17.06.2021;RU3111005046060;3,25
17.06.2021;RU3111005003803;3,00
17.06.2021;RU3111005016918;3,50
17.06.2021;RU3111005016881;3,25
17.06.2021;RU3111005016848;3,25
17.06.2021;RU3111005016858;2,75
17.06.2021;RU3111005048701;2,75
17.06.2021;RU3111005048361;3,00
17.06.2021;NL0653446648;2,75
17.06.2021;RU3111005046272;3,00
17.06.2021;NL0888446811;3,75
17.06.2021;RU3111005016941;3,25
17.06.2021;RU3111005016757;2,75
17.06.2021;RU3111005016741;3,00
17.06.2021;RU3111005046149;2,75
17.06.2021;RU3101100548298;3,50
17.06.2021;NL0620464770;3,00
17.06.2021;RU3111005046036;2,75
17.06.2021;RU3111005048045;3,25
17.06.2021;RU3111005046067;3,00
17.06.2021;RU3111005046132;3,50
17.06.2021;RU3111005016916;2,75
17.06.2021;RU3111005016802;3,50
17.06.2021;RU3101100546208;2,75
17.06.2021;NL0729343631;3,00
17.06.2021;RU3111005048419;3,00
17.06.2021;NL0764567625;3,25
17.06.2021;RU3111005016878;3,25
17.06.2021;RU3111005046068;3,50
17.06.2021;RU3111005016617;3,25
17.06.2021;RU3111005016841;3,25
17.06.2021;RU3111005016951;3,25
17.06.2021;RU3101100516020;3,50
17.06.2021;RU3111005016883;3,50
17.06.2021;RU3111005046142;2,75
17.06.2021;RU3111005016768;3,00
17.06.2021;RU3111005016943;3,00
17.06.2021;NL0640021975;3,50
17.06.2021;RU3101100546222;2,75
17.06.2021;NL0967786618;3,25
17.06.2021;RU3111005016722;3,25
17.06.2021;RU3101100546209;2,75
17.06.2021;RU3111005016861;3,00
17.06.2021;RU3101100548546;3,00
17.06.2021;NL0744878040;3,25
17.06.2021;DE1405844532;3,50
18.06.2021;RU3111005003539;3,00
18.06.2021;HU3729705195;3,00
