Date;CowID;VaccinPrep
05.02.2021;RU3110204121505;СИБИРКА
05.02.2021;RU3110204121858;СИБИРКА
05.02.2021;RU3110204121180;СИБИРКА
05.02.2021;RU3110204130168;СИБИРКА
05.02.2021;RU3110204140585;СИБИРКА
05.02.2021;RU3110204130223;СИБИРКА
05.02.2021;RU3110204130913;СИБИРКА
05.02.2021;RU3110204121532;СИБИРКА
05.02.2021;RU3110204121263;СИБИРКА
05.02.2021;RU3110204140231;СИБИРКА
05.02.2021;RU3110204140980;СИБИРКА
05.02.2021;RU3110204012241;СИБИРКА
05.02.2021;RU3110204121546;СИБИРКА
05.02.2021;RU3111005016336;СИБИРКА
05.02.2021;RU3110204140746;СИБИРКА
05.02.2021;RU3110204122202;СИБИРКА
05.02.2021;RU3110204140593;СИБИРКА
05.02.2021;RU3110204130155;СИБИРКА
05.02.2021;RU3110204121835;СИБИРКА
05.02.2021;RU3110204122191;СИБИРКА
05.02.2021;RU3111005017533;СИБИРКА
05.02.2021;RU3111005017803;СИБИРКА
05.02.2021;RU3111005016678;СИБИРКА
05.02.2021;RU3110204120458;СИБИРКА
05.02.2021;RU3110204121666;СИБИРКА
05.02.2021;RU3110204130748;СИБИРКА
05.02.2021;RU3110204130273;СИБИРКА
05.02.2021;RU3110204120919;СИБИРКА
05.02.2021;RU3110204110075;СИБИРКА
05.02.2021;RU3111005017392;СИБИРКА
05.02.2021;RU3110204121563;СИБИРКА
05.02.2021;RU3101100503407;СИБИРКА
05.02.2021;RU3110204130754;СИБИРКА
05.02.2021;RU3110204130041;СИБИРКА
05.02.2021;RU3110204121120;СИБИРКА
05.02.2021;RU3110204121524;СИБИРКА
05.02.2021;RU3110204122190;СИБИРКА
05.02.2021;RU3110204120918;СИБИРКА
05.02.2021;RU3101100516423;СИБИРКА
05.02.2021;RU3110204121232;СИБИРКА
05.02.2021;RU3110204012142;СИБИРКА
05.02.2021;RU3110204121554;СИБИРКА
05.02.2021;RU3111005003775;СИБИРКА
05.02.2021;RU3110204121580;СИБИРКА
05.02.2021;RU3110204140935;СИБИРКА
05.02.2021;RU3110204130348;СИБИРКА
05.02.2021;RU3110204121073;СИБИРКА
05.02.2021;RU3110204140559;СИБИРКА
05.02.2021;RU3101100517534;СИБИРКА
05.02.2021;RU3110204120683;СИБИРКА
05.02.2021;RU3110204130848;СИБИРКА
05.02.2021;RU3110204130424;СИБИРКА
05.02.2021;RU3110204120661;СИБИРКА
05.02.2021;RU3110204121113;СИБИРКА
07.02.2021;RU3111005160105;ЛТФ-130
07.02.2021;RU3111005170254;ЛТФ-130
07.02.2021;RU3111005160074;ЛТФ-130
08.02.2021;RU3101100549953;БЕШЕНСТВ
08.02.2021;RU3101100547731;БЕШЕНСТВ
08.02.2021;RU3101100549893;БЕШЕНСТВ
08.02.2021;RU3101100549961;БЕШЕНСТВ
08.02.2021;RU3101100549914;БЕШЕНСТВ
08.02.2021;RU3101100547660;БЕШЕНСТВ
08.02.2021;RU3101090157318;БЕШЕНСТВ
08.02.2021;RU3101090157383;БЕШЕНСТВ
08.02.2021;RU3110204123018;БЕШЕНСТВ
08.02.2021;RU3110204122967;БЕШЕНСТВ
08.02.2021;RU3101100549857;БЕШЕНСТВ
10.02.2021;RU3110204130810;РОТАВЕК
10.02.2021;RU3110204130785;РОТАВЕК
10.02.2021;RU3110204121623;РОТАВЕК
10.02.2021;RU3110204121265;РОТАВЕК
10.02.2021;RU3110204121689;РОТАВЕК
10.02.2021;RU3110204130348;РОТАВЕК
10.02.2021;RU3110204121081;РОТАВЕК
10.02.2021;RU3110204121580;РОТАВЕК
10.02.2021;RU3110204140584;РОТАВЕК
10.02.2021;RU3110204130324;РОТАВЕК
10.02.2021;RU3101100503264;РОТАГАЛ
10.02.2021;NL0620411288;РОТАГАЛ
10.02.2021;RU3111005007572;РОТАГАЛ
10.02.2021;NL0730004996;РОТАГАЛ
10.02.2021;NL0713794784;РОТАГАЛ
10.02.2021;RU3111005048156;РОТАГАЛ
10.02.2021;NL0932547718;РОТАГАЛ
10.02.2021;DE0360509895;РОТАГАЛ
10.02.2021;DE0360697078;РОТАГАЛ
11.02.2021;RU3111005160050;СИБИРКА
11.02.2021;RU3111005160053;СИБИРКА
11.02.2021;RU3111005160051;СИБИРКА
12.02.2021;RU3101100547076;ИРТВД
13.02.2021;RU3111005048854;СИБИРКА
13.02.2021;RU3111005046359;СИБИРКА
13.02.2021;RU3101100548546;СИБИРКА
13.02.2021;RU3110204140878;СИБИРКА
13.02.2021;RU3101100548737;СИБИРКА
13.02.2021;RU3110204122468;СИБИРКА
13.02.2021;RU3101100548563;СИБИРКА
13.02.2021;RU3111005048382;СИБИРКА
13.02.2021;RU3110204140851;СИБИРКА
13.02.2021;RU3111005048701;СИБИРКА
13.02.2021;RU3101100546991;СИБИРКА
13.02.2021;RU3110204140871;СИБИРКА
13.02.2021;RU3111005048877;СИБИРКА
13.02.2021;RU3101100548690;СИБИРКА
13.02.2021;RU3110204122580;СИБИРКА
13.02.2021;RU3111005048509;СИБИРКА
13.02.2021;RU3111005046272;СИБИРКА
13.02.2021;RU3111005046185;СИБИРКА
13.02.2021;RU3101100548573;СИБИРКА
13.02.2021;RU3111005046066;СИБИРКА
13.02.2021;RU3110204122501;СИБИРКА
13.02.2021;RU3111005048962;СИБИРКА
13.02.2021;RU3111005048031;СИБИРКА
13.02.2021;RU3101100548708;СИБИРКА
13.02.2021;RU3111005046142;СИБИРКА
13.02.2021;RU3101100548615;СИБИРКА
13.02.2021;RU3110204122575;СИБИРКА
13.02.2021;RU3111005046357;СИБИРКА
13.02.2021;RU3101100548578;СИБИРКА
13.02.2021;RU3111005048859;СИБИРКА
13.02.2021;RU3110204122840;СИБИРКА
13.02.2021;RU3111005046294;СИБИРКА
13.02.2021;RU3101100548807;СИБИРКА
13.02.2021;RU3110204140850;СИБИРКА
13.02.2021;RU3111005048372;СИБИРКА
13.02.2021;RU3111005046275;СИБИРКА
13.02.2021;RU3110204122617;СИБИРКА
13.02.2021;RU3111005048950;СИБИРКА
13.02.2021;RU3111005048412;СИБИРКА
13.02.2021;RU3101100548752;СИБИРКА
13.02.2021;RU3101100546378;СИБИРКА
13.02.2021;RU3110204122886;СИБИРКА
13.02.2021;RU3101100546248;СИБИРКА
13.02.2021;RU3111005046332;СИБИРКА
13.02.2021;RU3111005048418;СИБИРКА
13.02.2021;RU3101100548720;СИБИРКА
13.02.2021;RU3111005048851;СИБИРКА
13.02.2021;RU3101100548614;СИБИРКА
13.02.2021;RU3111005048982;СИБИРКА
15.02.2021;RU3110204122301;РОТАВЕК
15.02.2021;RU3110204122319;РОТАВЕК
15.02.2021;RU3110204122396;РОТАВЕК
15.02.2021;RU3110204130971;РОТАВЕК
15.02.2021;RU3110204122365;РОТАВЕК
15.02.2021;RU3110204124160;ИРТВД
15.02.2021;RU3110204124008;ЛТФ
16.02.2021;RU3111005170083;КЛОСТРИД
16.02.2021;RU3111005160074;ЛТФ-130
16.02.2021;RU3111005170254;ЛТФ-130
16.02.2021;RU3111005160105;ЛТФ-130
16.02.2021;RU3111005160006;КЛОСТРИД
17.02.2021;RU3110204122907;РОТАВЕК
17.02.2021;RU3101050305199;РОТАВЕК
17.02.2021;DE1405597288;РОТАГАЛ
17.02.2021;RU3111005017157;РОТАГАЛ
17.02.2021;RU3111005048226;РОТАГАЛ
17.02.2021;RU3111005017420;РОТАГАЛ
17.02.2021;RU3111005048249;РОТАГАЛ
17.02.2021;RU3101100549215;КЛОСТРИД
17.02.2021;RU3101100549248;КЛОСТРИД
17.02.2021;RU3101100549252;КЛОСТРИД
18.02.2021;RU3101090118193;РОТАВЕК
18.02.2021;RU3101090128471;РОТАВЕК
18.02.2021;RU3101090129874;РОТАВЕК
18.02.2021;RU3101090125891;РОТАВЕК
19.02.2021;RU3111005160023;БЕШЕНСТВ
19.02.2021;RU3111005170133;БЕШЕНСТВ
19.02.2021;RU3111005170107;БЕШЕНСТВ
19.02.2021;RU3111005160018;БЕШЕНСТВ
20.02.2021;RU3110204130041;РОТАВЕК
20.02.2021;RU3110204122410;РОТАВЕК
20.02.2021;RU3110204122188;РОТАВЕК
20.02.2021;RU3110204122386;РОТАВЕК
20.02.2021;RU3110204122402;РОТАВЕК
20.02.2021;RU3110204122241;РОТАВЕК
20.02.2021;RU3110204122454;РОТАВЕК
20.02.2021;RU3110204140559;РОТАВЕК
20.02.2021;RU3110204140779;РОТАВЕК
20.02.2021;RU3101100547355;ИРТВД
20.02.2021;RU3101100547394;ИРТВД
20.02.2021;RU3101090159140;ИРТВД
20.02.2021;RU3101090159114;ИРТВД
20.02.2021;RU3101090159163;ИРТВД
20.02.2021;RU3101100547582;ИРТВД
21.02.2021;RU3101100546855;КЛОСТРИД
21.02.2021;RU3101100547066;КЛОСТРИД
22.02.2021;RU3101100547463;КЛОСТРИД
22.02.2021;RU3101090159081;КЛОСТРИД
22.02.2021;RU3110901180030;КЛОСТРИД
22.02.2021;RU3101100547426;КЛОСТРИД
22.02.2021;RU3101090159078;КЛОСТРИД
22.02.2021;RU3101090158392;КЛОСТРИД
22.02.2021;RU3101150166826;КЛОСТРИД
23.02.2021;RU3110204124008;ЛТФ-130
24.02.2021;RU3101100516325;РОТАГАЛ
24.02.2021;RU3110204122421;РОТАГАЛ
24.02.2021;RU3110204130485;РОТАГАЛ
24.02.2021;RU3110204130470;РОТАГАЛ
24.02.2021;RU3110204140568;РОТАГАЛ
24.02.2021;RU3101090127168;РОТАВЕК
24.02.2021;RU3101090119200;РОТАВЕК
24.02.2021;RU3101090118811;РОТАВЕК
24.02.2021;RU3101050305027;РОТАВЕК
24.02.2021;RU3101090126903;РОТАВЕК
24.02.2021;RU3110204122489;РОТАВЕК
24.02.2021;RU3101090120481;РОТАВЕК
24.02.2021;RU3101090128608;РОТАВЕК
24.02.2021;RU3101090128394;РОТАВЕК
24.02.2021;RU3101150173924;РОТАВЕК
24.02.2021;RU3101150140638;РОТАВЕК
24.02.2021;RU3101090119440;РОТАВЕК
24.02.2021;RU3101090129875;РОТАВЕК
24.02.2021;RU3101150173925;РОТАВЕК
24.02.2021;RU3101050300874;РОТАВЕК
24.02.2021;RU3101090119256;РОТАВЕК
24.02.2021;RU3101150140665;РОТАВЕК
24.02.2021;RU3101050305191;РОТАВЕК
24.02.2021;RU3110204122890;РОТАВЕК
24.02.2021;RU3111005048244;РОТАГАЛ
24.02.2021;DE0360917183;РОТАГАЛ
24.02.2021;DE0360679239;РОТАГАЛ
24.02.2021;RU3111005007127;РОТАГАЛ
24.02.2021;RU3111005017163;РОТАГАЛ
24.02.2021;RU3111005017187;РОТАГАЛ
24.02.2021;RU3111005017198;РОТАГАЛ
24.02.2021;RU3111005017070;РОТАГАЛ
24.02.2021;RU3111005017026;РОТАГАЛ
24.02.2021;RU3111005048183;РОТАГАЛ
24.02.2021;DE0360180694;РОТАГАЛ
24.02.2021;DE0359749500;РОТАГАЛ
24.02.2021;DE0359960513;РОТАГАЛ
24.02.2021;DE0360499100;РОТАГАЛ
24.02.2021;DE0360736987;РОТАГАЛ
24.02.2021;RU3111005048155;РОТАГАЛ
25.02.2021;NL0676374920;КЛОСТРИД
25.02.2021;RU3110204012874;КЛОСТРИД
25.02.2021;RU3110204121341;КЛОСТРИД
25.02.2021;RU3110204121339;КЛОСТРИД
25.02.2021;RU3110204120458;КЛОСТРИД
25.02.2021;RU3110204122068;КЛОСТРИД
25.02.2021;RU3111005016336;КЛОСТРИД
25.02.2021;RU3101100548285;КЛОСТРИД
25.02.2021;RU3110204121553;КЛОСТРИД
25.02.2021;RU3111005017619;КЛОСТРИД
25.02.2021;RU3111005003775;КЛОСТРИД
25.02.2021;RU3110204122201;КЛОСТРИД
25.02.2021;RU3111005016678;КЛОСТРИД
25.02.2021;RU3110204012841;КЛОСТРИД
25.02.2021;RU3110204121296;КЛОСТРИД
25.02.2021;RU3110204121768;КЛОСТРИД
25.02.2021;RU3110204120434;КЛОСТРИД
25.02.2021;RU3111005017791;КЛОСТРИД
25.02.2021;RU3110204121354;КЛОСТРИД
25.02.2021;RU3111005016959;КЛОСТРИД
25.02.2021;RU3110204121760;КЛОСТРИД
25.02.2021;RU3110204130189;КЛОСТРИД
25.02.2021;RU3110204140905;КЛОСТРИД
25.02.2021;RU3111005046015;КЛОСТРИД
25.02.2021;RU3110204122379;КЛОСТРИД
25.02.2021;RU3110204121586;КЛОСТРИД
25.02.2021;RU3110204130816;КЛОСТРИД
25.02.2021;RU3110204130821;КЛОСТРИД
25.02.2021;RU3111005017435;КЛОСТРИД
25.02.2021;RU3111005016815;КЛОСТРИД
25.02.2021;RU3110204121074;КЛОСТРИД
25.02.2021;RU3101100517534;КЛОСТРИД
25.02.2021;RU3110204140980;КЛОСТРИД
25.02.2021;RU3110204130711;КЛОСТРИД
25.02.2021;RU3110204121998;КЛОСТРИД
25.02.2021;NL0658637285;КЛОСТРИД
25.02.2021;RU3110204130022;КЛОСТРИД
25.02.2021;RU3110204130906;КЛОСТРИД
25.02.2021;RU3111005017043;КЛОСТРИД
25.02.2021;RU3111005003610;КЛОСТРИД
25.02.2021;RU3110204130293;КЛОСТРИД
25.02.2021;RU3110204121770;КЛОСТРИД
25.02.2021;RU3110204130848;КЛОСТРИД
25.02.2021;RU3110204121513;КЛОСТРИД
25.02.2021;RU3110204121835;КЛОСТРИД
25.02.2021;RU3110204130796;КЛОСТРИД
25.02.2021;RU3110204122175;КЛОСТРИД
25.02.2021;RU3110204121505;КЛОСТРИД
25.02.2021;RU3110204121507;КЛОСТРИД
25.02.2021;RU3110204121073;КЛОСТРИД
25.02.2021;RU3110204130498;КЛОСТРИД
25.02.2021;RU3110204121430;КЛОСТРИД
25.02.2021;RU3110204130168;КЛОСТРИД
25.02.2021;RU3110204121666;КЛОСТРИД
25.02.2021;RU3110204130748;КЛОСТРИД
25.02.2021;RU3110204122162;КЛОСТРИД
25.02.2021;RU3111005017090;КЛОСТРИД
25.02.2021;RU3110204140935;КЛОСТРИД
25.02.2021;RU3110204110001;КЛОСТРИД
25.02.2021;RU3110204120766;КЛОСТРИД
25.02.2021;RU3110204012804;КЛОСТРИД
25.02.2021;RU3110204120272;КЛОСТРИД
25.02.2021;RU3110204121530;КЛОСТРИД
25.02.2021;RU3110204140961;КЛОСТРИД
25.02.2021;RU3110204130221;КЛОСТРИД
25.02.2021;RU3110204130734;КЛОСТРИД
25.02.2021;RU3110204130429;КЛОСТРИД
25.02.2021;RU3101100503376;КЛОСТРИД
25.02.2021;RU3110204130273;КЛОСТРИД
25.02.2021;RU3110204121439;КЛОСТРИД
25.02.2021;RU3111005017707;КЛОСТРИД
25.02.2021;RU3110204122079;КЛОСТРИД
25.02.2021;RU3111005017857;КЛОСТРИД
25.02.2021;RU3110204121065;КЛОСТРИД
25.02.2021;RU3110204121669;КЛОСТРИД
25.02.2021;RU3110204140955;КЛОСТРИД
25.02.2021;RU3110204140923;КЛОСТРИД
25.02.2021;RU3110204120853;КЛОСТРИД
25.02.2021;RU3110204121049;КЛОСТРИД
25.02.2021;RU3110204130493;КЛОСТРИД
25.02.2021;RU3110204140439;КЛОСТРИД
25.02.2021;RU3110204122157;КЛОСТРИД
25.02.2021;RU3110204130913;КЛОСТРИД
25.02.2021;RU3111005017392;КЛОСТРИД
25.02.2021;RU3110204122235;КЛОСТРИД
25.02.2021;RU3110204140644;КЛОСТРИД
25.02.2021;RU3110204140908;КЛОСТРИД
25.02.2021;RU3110204120467;КЛОСТРИД
25.02.2021;RU3101100548263;КЛОСТРИД
25.02.2021;RU3111005017803;КЛОСТРИД
25.02.2021;RU3110204122123;КЛОСТРИД
25.02.2021;RU3101100516423;КЛОСТРИД
25.02.2021;RU3110204140205;КЛОСТРИД
25.02.2021;RU3110204140593;КЛОСТРИД
25.02.2021;RU3110204130572;КЛОСТРИД
25.02.2021;RU3110204120832;КЛОСТРИД
25.02.2021;RU3110204121524;КЛОСТРИД
25.02.2021;RU3110204130636;КЛОСТРИД
25.02.2021;RU3110204120967;КЛОСТРИД
25.02.2021;RU3110204140665;КЛОСТРИД
25.02.2021;RU3110204120447;КЛОСТРИД
25.02.2021;RU3110204140517;КЛОСТРИД
25.02.2021;RU3110204121758;КЛОСТРИД
25.02.2021;RU3111005017887;КЛОСТРИД
25.02.2021;RU3110204130202;КЛОСТРИД
25.02.2021;RU3110204140547;КЛОСТРИД
25.02.2021;RU3110204122225;КЛОСТРИД
25.02.2021;RU3110204122277;КЛОСТРИД
25.02.2021;RU3110204121605;КЛОСТРИД
25.02.2021;RU3110204130337;КЛОСТРИД
25.02.2021;RU3110204140649;КЛОСТРИД
25.02.2021;RU3110204110084;КЛОСТРИД
25.02.2021;RU3110204122191;КЛОСТРИД
25.02.2021;RU3110204121962;КЛОСТРИД
25.02.2021;RU3111501009812;КЛОСТРИД
25.02.2021;RU3110204012826;КЛОСТРИД
25.02.2021;RU3111005016719;КЛОСТРИД
25.02.2021;RU3110204121362;КЛОСТРИД
25.02.2021;RU3110204130155;КЛОСТРИД
25.02.2021;RU3110204140500;КЛОСТРИД
25.02.2021;RU3110204140231;КЛОСТРИД
25.02.2021;NL0742257742;КЛОСТРИД
25.02.2021;RU3110204130319;КЛОСТРИД
25.02.2021;RU3110204130223;КЛОСТРИД
25.02.2021;RU3110204140519;КЛОСТРИД
25.02.2021;RU3111005017575;КЛОСТРИД
25.02.2021;RU3110204121814;КЛОСТРИД
25.02.2021;RU3111005017533;КЛОСТРИД
25.02.2021;RU3110204121113;КЛОСТРИД
25.02.2021;RU3110204110075;КЛОСТРИД
25.02.2021;RU3110204121520;КЛОСТРИД
25.02.2021;RU3110204122370;КЛОСТРИД
25.02.2021;RU3110204121798;КЛОСТРИД
25.02.2021;RU3110204121569;КЛОСТРИД
25.02.2021;RU3110204121708;КЛОСТРИД
25.02.2021;RU3110204121589;КЛОСТРИД
25.02.2021;RU3110204122336;КЛОСТРИД
25.02.2021;RU3101100502880;КЛОСТРИД
25.02.2021;RU3110204120393;КЛОСТРИД
25.02.2021;RU3110204121263;КЛОСТРИД
25.02.2021;RU3110204130210;КЛОСТРИД
25.02.2021;RU3110204120380;КЛОСТРИД
25.02.2021;RU3110204140985;КЛОСТРИД
25.02.2021;RU3111005017438;КЛОСТРИД
25.02.2021;NL0660830447;КЛОСТРИД
25.02.2021;RU3110204120924;КЛОСТРИД
25.02.2021;RU3110204122013;КЛОСТРИД
25.02.2021;RU3101100502663;КЛОСТРИД
25.02.2021;RU3110204121060;КЛОСТРИД
25.02.2021;RU3101100502763;КЛОСТРИД
25.02.2021;RU3110204121112;КЛОСТРИД
25.02.2021;RU3110204122374;КЛОСТРИД
25.02.2021;RU3110204120035;КЛОСТРИД
25.02.2021;RU3111005017772;КЛОСТРИД
25.02.2021;RU3110204121741;КЛОСТРИД
25.02.2021;RU3110204130568;КЛОСТРИД
25.02.2021;RU3110204130357;КЛОСТРИД
25.02.2021;RU3110204121442;КЛОСТРИД
25.02.2021;RU3110204120918;КЛОСТРИД
25.02.2021;RU3110204120908;КЛОСТРИД
25.02.2021;RU3110204120555;КЛОСТРИД
25.02.2021;RU3110204130809;КЛОСТРИД
25.02.2021;RU3110204121136;КЛОСТРИД
25.02.2021;RU3110204120633;КЛОСТРИД
25.02.2021;RU3110204130369;КЛОСТРИД
25.02.2021;RU3110204122398;КЛОСТРИД
25.02.2021;RU3110204110039;КЛОСТРИД
25.02.2021;RU3110204130424;КЛОСТРИД
25.02.2021;RU3110204120164;КЛОСТРИД
25.02.2021;RU3110204130750;КЛОСТРИД
25.02.2021;RU3101100502673;КЛОСТРИД
25.02.2021;RU3110204122093;КЛОСТРИД
25.02.2021;RU3110204122190;КЛОСТРИД
25.02.2021;RU3110204122202;КЛОСТРИД
25.02.2021;RU3110204140401;КЛОСТРИД
25.02.2021;RU3110204130629;КЛОСТРИД
