Date;CowID;CowDiagnosis;HealSchema;HealPrep;HealDays
06.11.2021;RU3101090156377;Пневмония;Схема №2.1;АМОКСГРД;6
07.11.2021;RU3101090115683;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
07.11.2021;RU3110204130223;Пневмония;Схема №2.1;АМОКС;6
07.11.2021;RU3110204122304;Пневмония;Схема №2.2;ЦЕФТ;6
07.11.2021;RU3110204130293;Пневмония;Схема №2.2;ЦЕФТ;6
11.11.2021;RU3111005009008;Пневмония;Схема №2.2;CEFTIOMI;6
11.11.2021;RU3101090129952;Пневмония;Схема №31.2;В200;6
11.11.2021;RU3101090130318;Пневмония;Схема №2.1;АМОКСИГР;6
11.11.2021;RU3101090156377;Пневмония;Схема №2.1;АМОКСГРД;6
12.11.2021;RU3101090120167;Пневмония;Схема №2.1;ТР ХВОСТ;6
12.11.2021;RU3110204130293;Пневмония;Схема №2.2;ЦЕФТ;6
16.11.2021;RU3101090156377;Пневмония;Схема №2.1;АМОКСГРД;6
16.11.2021;RU3101090130318;Пневмония;Схема №2.1;АМОКС+ИН;6
16.11.2021;RU3101090129952;Пневмония;Схема №31.2;ЦФТМТ;6
21.11.2021;RU3111005002819;Пневмония;Схема №2.2;В50;6
21.11.2021;RU3101090156377;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
22.11.2021;RU3101090130318;Пневмония;Схема №2.1;АМОКСИГР;6
23.11.2021;RU3110204121832;Пневмония;Схема №31.2;ЦФТМТ;6
24.11.2021;RU3101150108866;Пневмония;Схема №2.1;АМОКСИГ;6
24.11.2021;RU3101090129952;Пневмония;Схема №2.1;АМОКСИГР;6
24.11.2021;RU3101090120541;Пневмония;Схема №2.1;АМОКСГРД;6
24.11.2021;RU3110204130796;Пневмония;Схема №2.2;ЦЕФТ;6
25.11.2021;RU3110204130293;Пневмония;Схема №2.2;ЦЕФТ;6
25.11.2021;RU3101090128668;Пневмония;Схема №2.1;В200+ИНФ;6
27.11.2021;RU3110204130293;Пневмония;Схема №2.1;АМОКС;6
27.11.2021;RU3110204121339;Пневмония;Схема №2.2;ЦЕФТ;6
27.11.2021;RU3101090118537;Пневмония;Схема №2.1;АМОКСГРД;6
28.11.2021;RU3110204122760;Пневмония;Схема №2.2;ЦЕФТ;6
29.11.2021;RU3110204130796;Пневмония;Схема №2.2;ЦЕФТ;6
30.11.2021;RU3101100549215;Пневмония;Схема №31.1;АМОКС;6
02.12.2021;RU3101090118537;Пневмония;Схема №2.1;АМОКСГРД;6
02.12.2021;RU3110204130293;Пневмония;Схема №2.1;АМОКС;6
02.12.2021;RU3110204121339;Пневмония;Схема №2.2;ЦЕФТ;6
02.12.2021;RU3101090130318;Пневмония;Схема №31.2;ЦФТМТ;6
03.12.2021;RU3111005017803;Пневмония;Схема №2.1;АМОКС;6
05.12.2021;RU3110204121962;Пневмония;Схема №2.2;ЦЕФТ;6
07.12.2021;RU3101090118537;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
07.12.2021;RU3101090129009;Пневмония;Схема №2.1;АМОКСИГР;6
08.12.2021;RU3111005017803;Пневмония;Схема №2.1;АМОКС;6
09.12.2021;RU3111005046357;Пневмония;Схема №2.1;АМОКС+ИН;6
09.12.2021;RU3101051003371;Пневмония;Схема №31.2;ЦЕФТИОМ;6
10.12.2021;RU3101090129952;Пневмония;Схема №2.1;АМОКС+ДК;6
10.12.2021;RU3110204121962;Пневмония;Схема №2.2;ЦЕФТ;6
11.12.2021;RU3101090127784;Пневмония;Схема №2.1;АМОКСГРД;6
12.12.2021;RU3101090130318;Пневмония;Схема №31.2;ЦФТМТ;6
12.12.2021;RU3101090129009;Пневмония;Схема №2.1;АМОКСИГР;6
12.12.2021;RU3111005016076;Пневмония;Схема №31.3;АЗИТ;6
13.12.2021;RU3111005017803;Пневмония;Схема №2.1;АМОКС;6
13.12.2021;RU3110204130514;Пневмония;Схема №2.2;ЦЕФТ;6
14.12.2021;RU3110204121339;Пневмония;Схема №2.2;ЦЕФТ;6
15.12.2021;RU3111005017067;Пневмония;Схема №2.2;CEFTIOMI;6
15.12.2021;RU3110204121962;Пневмония;Схема №2.2;ЦЕФТ;6
15.12.2021;RU3111005046357;Пневмония;Схема №31.2;ЦФТМТ;6
16.12.2021;RU3110204130568;Пневмония;Схема №2.2;ЦЕФТ;6
17.12.2021;RU3101090129009;Пневмония;Схема №2.1;ТОН ИНФ;6
17.12.2021;RU3101090156377;Пневмония;Схема №2.1;АМОКСГРД;6
17.12.2021;RU3111005017067;Пневмония;Схема №2.1;AMOKS;6
17.12.2021;RU3111005046129;Пневмония;Схема №2.1;АЗИТ;6
17.12.2021;RU3111005016076;Пневмония;Схема №31.3;АЗИТ;6
18.12.2021;RU3101051003371;Пневмония;Схема №31.2;ЦЕФТИОМ;6
18.12.2021;RU3111005017803;Пневмония;Схема №2.1;АМОКС;6
18.12.2021;RU3110204130514;Пневмония;Схема №2.1;АМОКС;6
18.12.2021;RU3110204122304;Пневмония;Схема №2.1;АМОКС;6
18.12.2021;RU3101090130318;Пневмония;Схема №31.2;ЦФТМТ;6
19.12.2021;RU3110204122355;Пневмония;Схема №2.1;АМОКС;6
19.12.2021;RU3110204121339;Пневмония;Схема №2.2;ЦЕФТ;6
19.12.2021;RU3111005048851;Пневмония;Схема №2.1;АМОКСИГР;6
19.12.2021;RU3111005017219;Пневмония;Схема №31.2;ЦЕФТИОМ;6
20.12.2021;RU3111005048950;Пневмония;Схема №2.1;В200+ИНФ;6
20.12.2021;RU3101090126989;Пневмония;Схема №31.2;В200+ТОН;6
21.12.2021;RU3110204130568;Пневмония;Схема №2.2;ЦЕФТ;6
21.12.2021;RU3111005046357;Пневмония;Схема №31.2;ЦФТМТ;6
21.12.2021;RU3110204122175;Пневмония;Схема №2.1;АМОКС;6
21.12.2021;RU3110204120726;Пневмония;Схема №2.1;АМОКС;6
21.12.2021;RU3111005016076;Пневмония;Схема №31.3;АЗИТ;6
21.12.2021;RU3111005046129;Пневмония;Схема №31.3;АЗИТ;6
22.12.2021;RU3101090156377;Пневмония;Схема №2.1;АМОКСГРД;6
22.12.2021;RU3101090128944;Пневмония;Схема №2.1;ЦЕФ+ИНФ;6
23.12.2021;RU3111005017067;Пневмония;Схема №2.1;AMOKS;6
23.12.2021;RU3111005017803;Пневмония;Схема №2.1;АМОКС;6
23.12.2021;RU3110204140923;Пневмония;Схема №2.1;АМОКС;6
23.12.2021;RU3110204130514;Пневмония;Схема №2.1;АМОКС;6
23.12.2021;RU3101090129009;Пневмония;Схема №31.2;ЦФТМТ;6
24.12.2021;RU3110204122355;Пневмония;Схема №2.1;АМОКС;6
24.12.2021;RU3110204140401;Пневмония;Схема №2.1;АМОКС;6
24.12.2021;RU3110204122304;Пневмония;Схема №2.1;АМОКС;6
24.12.2021;RU3101090129405;Пневмония;Схема №2.1;АМОКСИГР;6
24.12.2021;RU3111005048851;Пневмония;Схема №2.1;АМОКСИГР;6
25.12.2021;RU3110204130210;Пневмония;Схема №2.1;АМОКС;6
25.12.2021;RU3101090129659;Пневмония;Схема №2.1;АМОКСИГР;6
25.12.2021;RU3101090128881;Пневмония;Схема №31.2;В200 ИНФ;6
26.12.2021;RU3101090126989;Пневмония;Схема №31.2;ИНФ+ТОН;6
26.12.2021;RU3111005008897;Пневмония;Схема №2.1;AMOKS;6
26.12.2021;RU3111005017219;Пневмония;Схема №2.1;АМОКСИГ;6
28.12.2021;RU3110204130514;Пневмония;Схема №2.1;АМОКС;6
28.12.2021;RU3111005017067;Пневмония;Схема №2.1;AMOKS;6
29.12.2021;RU3110204140401;Пневмония;Схема №2.1;АМОКС;6
29.12.2021;RU3110204122175;Пневмония;Схема №2.2;ЦЕФТ;6
29.12.2021;RU3111501009812;Пневмония;Схема №2.2;ВНет схемы200;6
29.12.2021;RU3110204122301;Пневмония;Схема №2.2;ЦЕФТ;6
29.12.2021;RU3110204122355;Пневмония;Схема №2.1;АМОКС;6
29.12.2021;RU3110204122304;Пневмония;Схема №2.1;АМОКС;6
29.12.2021;RU3101090129009;Пневмония;Схема №31.2;ЦФТМТ;6
29.12.2021;RU3101090129405;Пневмония;Схема №31.2;ЦФТМТ;6
29.12.2021;RU3111005048851;Пневмония;Схема №31.2;ЦФТМТ;6
30.12.2021;RU3110204130210;Пневмония;Схема №2.1;АМОКС;6
30.12.2021;RU3111005048950;Пневмония;Схема №2.1;АМОКСИГР;6
30.12.2021;RU3101150166382;Пневмония;Схема №2.1;АМОКСИГ;6
30.12.2021;RU3101090129659;Пневмония;Схема №31.2;ЦФТМТ;6
31.12.2021;RU3101090117075;Пневмония;Схема №2.1;АМОКСГРД;6
31.12.2021;RU3111005008897;Пневмония;Схема №2.1;AMOKS;6
31.12.2021;RU3101090119142;Пневмония;Схема №2.1;БЕНСТРЕП;6
02.01.2022;RU3101090156377;Пневмония;Схема №2.1;АМОКСГРД;6
02.01.2022;RU3111005017067;Пневмония;Схема №2.2;CEFTIOMI;6
03.01.2022;RU3101090128881;Пневмония;Схема №31.2;В200ИНФ;6
03.01.2022;RU3110204140401;Пневмония;Схема №2.1;АМОКС;6
03.01.2022;RU3110204122301;Пневмония;Схема №2.2;ЦЕФТ;6
03.01.2022;RU3101090130386;Пневмония;Схема №31.1;АМОКС;6
04.01.2022;RU3110204122304;Пневмония;Схема №2.1;АМОКС;6
04.01.2022;RU3101090130503;Пневмония;Схема №2.1;АМОК+ИНФ;6
04.01.2022;RU3111005017219;Пневмония;Схема №2.1;АМОКСИГ;6
04.01.2022;RU3110204130210;Пневмония;Схема №2.1;АМОКС;6
05.01.2022;RU3110204122844;Пневмония;Схема №2.1;БЕНСТР;6
05.01.2022;RU3101090129659;Пневмония;Схема №31.2;ЦФТМТ;6
05.01.2022;RU3111005008897;Пневмония;Схема №2.1;AMOKS;6
06.01.2022;RU3101090129187;Пневмония;Схема №31.2;ЦФТМТ;6
07.01.2022;RU3101090127628;Пневмония;Схема №2.1;В200+ИНФ;6
08.01.2022;RU3111005017067;Пневмония;Схема №2.2;CEFTIOMI;6
08.01.2022;RU3101150108428;Пневмония;Схема №2.1;АМОКСИГР;6
08.01.2022;RU3110204140401;Пневмония;Схема №2.1;БЕНСТ;6
08.01.2022;RU3110204122301;Пневмония;Схема №2.2;ЦЕФТ;6
08.01.2022;RU3110204130568;Пневмония;Схема №2.1;АМОКС;6
08.01.2022;RU3110204130568;Пневмония;Схема №2.1;БЕНСТ;6
09.01.2022;RU3110204122304;Пневмония;Схема №2.1;БЕНСТ;6
09.01.2022;RU3110204130210;Пневмония;Схема №2.1;БЕНСТ;6
10.01.2022;RU3110204122844;Пневмония;Схема №2.1;БЕНС;6
10.01.2022;RU3101090125823;Пневмония;Схема №2.1;АМОКСИГР;6
10.01.2022;RU3111005048851;Пневмония;Схема №2.1;АМОКС+ИН;6
10.01.2022;RU3110204121296;Пневмония;Схема №2.2;ЦЕФТ;6
11.01.2022;RU3111005008897;Пневмония;Схема №2.1;AMOKS;6
12.01.2022;RU3110204121136;Пневмония;Схема №2.1;БЕНСТР;6
13.01.2022;RU3110204130568;Пневмония;Схема №2.1;БЕНСТР;6
13.01.2022;RU3101150108428;Пневмония;Схема №31.2;ЦФТМТ;6
13.01.2022;RU3101090126766;Пневмония;Схема №2.1;АМОКСИГР;6
13.01.2022;RU3101150140420;Пневмония;Схема №31.2;ЦЕФТИОМ;6
14.01.2022;RU3110204122304;Пневмония;Схема №2.1;БЕНСТР;6
14.01.2022;RU3111005017067;Пневмония;Схема №2.2;CEFTIOMI;6
15.01.2022;RU3110204130293;Пневмония;Схема №2.1;БЕНСТРЕП;6
15.01.2022;RU3110204121296;Пневмония;Схема №2.1;БЕНСТРЕП;6
15.01.2022;RU3110204121623;Пневмония;Схема №2.1;БЕНСТРЕП;6
15.01.2022;RU3110204130293;Пневмония;Схема №2.2;ЦЕФТ;6
15.01.2022;NL0582152908;Пневмония;Схема №2.2;CEFTIOMI;6
15.01.2022;RU3101090156398;Пневмония;Схема №2.1;АМОКСГРД;6
16.01.2022;RU3111005008897;Пневмония;Схема №2.1;AMOKS;6
16.01.2022;RU3101090156398;Пневмония;Схема №2.1;АМОКСГРД;6
17.01.2022;RU3110204120649;Пневмония;Схема №2.2;ЦЕФТ;6
17.01.2022;RU3110204121136;Пневмония;Схема №2.1;БЕНСТР;6
18.01.2022;RU3111005017067;Пневмония;Схема №2.1;AMOKS;6
18.01.2022;RU3101090126766;Пневмония;Схема №2.1;АМОКСИГР;6
18.01.2022;RU3110204122130;Пневмония;Схема №2.1;АМОК+МЕЛ;6
19.01.2022;RU3110204130677;Пневмония;Схема №2.1;ВЕТ200;6
19.01.2022;RU3110204122304;Пневмония;Схема №2.2;БЕНСТР;6
19.01.2022;DE1405715686;Пневмония;Схема №2.1;AMOKS;6
20.01.2022;RU3110204121296;Пневмония;Схема №2.2;БЕНСТР;6
20.01.2022;RU3101090129027;Пневмония;Схема №31.2;ВНет схемы200;6
20.01.2022;RU3101090130251;Пневмония;Схема №31.2;ВНет схемы200;6
20.01.2022;RU3110204130293;Пневмония;Схема №2.2;ЦЕФТ;6
20.01.2022;RU3101090128360;Пневмония;Схема №2.1;БЕНСТРЕП;6
21.01.2022;RU3101090126539;Пневмония;Схема №31.2;ЦЕФТИОМ;6
21.01.2022;RU3101090128360;Пневмония;Схема №2.1;БЕНСТРЕП;6
23.01.2022;RU3111005017067;Пневмония;Схема №2.2;CEFTIOMI;6
23.01.2022;NL0582152908;Пневмония;Схема №2.1;BENSTREP;6
24.01.2022;RU3110204122304;Пневмония;Схема №2.1;БЕНСТР;6
24.01.2022;RU3110204121136;Пневмония;Схема №2.1;БЕНСТР;6
24.01.2022;RU3110204130677;Пневмония;Схема №2.2;ЦЕФТ;6
24.01.2022;RU3110204121623;Пневмония;Схема №2.2;ЦЕФТ;6
24.01.2022;RU3110204110017;Пневмония;Схема №2.2;ЦЕФТ;6
24.01.2022;RU3110204120649;Пневмония;Схема №2.2;ЦЕФТ;6
24.01.2022;RU3101090118324;Пневмония;Схема №2.1;АЗИТР;6
25.01.2022;RU3110204122844;Пневмония;Схема №2.1;БЕНСТР;6
25.01.2022;RU3110204121296;Пневмония;Схема №2.1;БЕНСТР;6
25.01.2022;RU3101150140078;Пневмония;Схема №31.2;ВНет схемы200;6
25.01.2022;RU3101090128360;Пневмония;Схема №31.2;ЦФТМТ;6
25.01.2022;RU3110204130293;Пневмония;Схема №2.2;ЦЕФТ;6
25.01.2022;RU3101090128072;Пневмония;Схема №2.1;АМОКСИГР;6
25.01.2022;RU3101090128134;Пневмония;Схема №2.1;АМОКСИГР;6
25.01.2022;RU3110204123106;Пневмония;Схема №2.2;ЦЕФТ;6
25.01.2022;RU3101090129521;Пневмония;Схема №2.1;АМОКСИГР;6
25.01.2022;RU3101090129252;Пневмония;Схема №2.1;АМОКСИГР;6
26.01.2022;RU3101090130030;Пневмония;Схема №2.1;В200+МЕЛ;6
26.01.2022;RU3110204123276;Пневмония;Схема №2.2;ЦЕФТ;6
26.01.2022;RU3101090129027;Пневмония;Схема №31.2;ВТЦ200;6
26.01.2022;RU3101090130251;Пневмония;Схема №31.2;ВТЦ200;6
27.01.2022;RU3110204123106;Пневмония;Схема №2.1;БЕНСТР;6
28.01.2022;RU3111005017123;Пневмония;Схема №2.1;AMOKS;6
29.01.2022;DE0360418080;Пневмония;Схема №2.1;AMOKS;6
29.01.2022;NL6994362293;Пневмония;Схема №2.1;AMOKS;6
29.01.2022;RU3110204120649;Пневмония;Схема №2.2;ЦЕФТ;6
29.01.2022;RU3110204123106;Пневмония;Схема №2.2;БЕНСТР;6
29.01.2022;RU3110204121136;Пневмония;Схема №2.1;БЕНСТР;6
29.01.2022;RU3110204121623;Пневмония;Схема №2.2;ЦЕФТ;6
29.01.2022;RU3110204110017;Пневмония;Схема №2.2;ЦЕФТ;6
29.01.2022;RU3110204122304;Пневмония;Схема №2.1;БЕНСТР;6
29.01.2022;RU3111005002819;Пневмония;Схема №31.3;АЗИТ;6
30.01.2022;RU3110204121296;Пневмония;Схема №2.1;БЕНСТР;6
30.01.2022;RU3110204122844;Пневмония;Схема №2.1;БЕНСТР;6
30.01.2022;RU3101090129492;Пневмония;Схема №2.1;АМОКСИГР;6
30.01.2022;RU3101090129252;Пневмония;Схема №2.1;АМОКСИГР;6
31.01.2022;RU3110204123276;Пневмония;Схема №2.2;ЦЕФТ;6
31.01.2022;RU3101090120573;Пневмония;Схема №2.1;АМОКСГРД;6
31.01.2022;RU3101090128360;Пневмония;Схема №31.2;ЦФТМТ;6
01.02.2022;DE0360311845;Пневмония;Схема №2.1;АМОКСГРД;6
02.02.2022;RU3111005002819;Пневмония;Схема №31.3;АЗИТ;6
03.02.2022;RU3110204120649;Пневмония;Нет схемы;БЕНСТР;0
03.02.2022;RU3110204121136;Пневмония;Схема №2.2;БЕНСТР;6
03.02.2022;RU3110204110017;Пневмония;Нет схемы;БЕНСТР;0
03.02.2022;RU3110204122304;Пневмония;Схема №2.2;БЕНСТР;6
04.02.2022;RU3101090126539;Пневмония;Схема №31.2;ЦЕФТИОМ;6
04.02.2022;RU3101150166578;Пневмония;Схема №31.2;ЦФТМТ;6
04.02.2022;RU3110204122844;Пневмония;Схема №2.1;БЕНСТРЕП;6
04.02.2022;RU3101100547577;Пневмония;Схема №2.1;АМОКСИГР;6
05.02.2022;RU3110204110017;Пневмония;Схема №2.2;ЦЕФТ;6
05.02.2022;RU3110204123276;Пневмония;Схема №2.2;ЦЕФТ;6
05.02.2022;RU3101090129492;Пневмония;Схема №2.1;СЕПСИС;6
05.02.2022;RU3111005048031;Пневмония;Схема №2.1;АМОКСИГР;6
06.02.2022;RU3101090129208;Пневмония;Схема №2.1;АМОКСИГР;6
06.02.2022;RU3101090120573;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
06.02.2022;RU3101090128360;Пневмония;Схема №31.2;ЦФТМТ;6
06.02.2022;DE0360311845;Пневмония;Схема №2.1;АМОКСГРД;6
06.02.2022;RU3101100548285;Пневмония;Схема №31.1;АТОН/БЕН;6
06.02.2022;RU3101100548285;Пневмония;Схема №31.1;АМОКС;6
08.02.2022;DE0360915385;Пневмония;Схема №2.1;АМОКСГРД;6
08.02.2022;RU3110204121136;Пневмония;Схема №2.2;ЦЕФТ;6
08.02.2022;RU3110204122304;Пневмония;Схема №2.2;ЦЕФТ;6
09.02.2022;RU3101090119760;Пневмония;Схема №2.1;АМОКСГРД;6
09.02.2022;RU3110204122844;Пневмония;Схема №2.2;ЦЕФТ;6
10.02.2022;RU3101090119586;Пневмония;Схема №31.2;ЦФТМТ;6
10.02.2022;RU3110204110017;Пневмония;Схема №2.2;ЦЕФТ;6
11.02.2022;DE0360311845;Пневмония;Схема №2.1;АМОКСГРД;6
11.02.2022;RU3101090129464;Пневмония;Схема №2.1;АМОКСИГР;6
11.02.2022;RU3101100546208;Пневмония;Схема №31.3;АЗИТ;6
12.02.2022;RU3101090120116;Пневмония;Схема №2.1;АМОКСГРД;6
12.02.2022;RU3101090124905;Пневмония;Схема №31.2;ЦФТМТ;6
12.02.2022;RU3101090128360;Пневмония;Схема №31.2;ЦФТМТ;6
13.02.2022;RU3111005048046;Пневмония;Схема №2.1;АМОКСГРД;6
13.02.2022;RU3101100502880;Пневмония;Схема №2.2;ЦЕФТ;6
13.02.2022;RU3110204121136;Пневмония;Схема №2.2;ЦЕФТ;6
13.02.2022;RU3110204122304;Пневмония;Схема №2.2;ЦЕФТ;6
13.02.2022;RU3101090129444;Пневмония;Схема №2.1;АМОКСИГР;6
14.02.2022;RU3101090130000;Пневмония;Схема №2.1;В200+МЕЛ;6
14.02.2022;RU3101090119760;Пневмония;Схема №2.1;АМОКСГРД;6
15.02.2022;RU3110204140923;Пневмония;Схема №2.2;ЦЕФТ;6
17.02.2022;RU3101090120116;Пневмония;Схема №2.1;АМОКСГРД;6
17.02.2022;RU3101100502618;Пневмония;Схема №2.1;БЕНСТР;6
18.02.2022;RU3110204122304;Пневмония;Схема №2.2;ЦЕФТ;6
18.02.2022;RU3101100502880;Пневмония;Схема №2.2;ЦЕФТ;6
18.02.2022;RU3111005003193;Пневмония;Схема №2.2;В50;6
18.02.2022;RU3101090124905;Пневмония;Схема №31.2;ЦФТМТ;6
19.02.2022;NL0662576581;Пневмония;Схема №2.1;AMOKS;6
19.02.2022;RU3101090116174;Пневмония;Схема №31.2;В200;6
19.02.2022;RU3111005048046;Пневмония;Схема №2.1;АМОКСГРД;6
20.02.2022;RU3101090119760;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
20.02.2022;RU3101150140031;Пневмония;Схема №2.1;АМОКСИГР;6
20.02.2022;RU3101150108820;Пневмония;Схема №2.1;АМОКСИГР;6
20.02.2022;RU3110204140806;Пневмония;Схема №31.2;В200 ИНФ;6
20.02.2022;RU3101090117503;Пневмония;Схема №2.1;АМОКСГРД;6
20.02.2022;RU3101090119142;Пневмония;Схема №2.1;АМОКСГРД;6
21.02.2022;RU3101150140043;Пневмония;Схема №2.1;АМОКВЫМЯ;6
21.02.2022;RU3101150166235;Пневмония;Схема №31.2;ЦЕФТИОМ;6
22.02.2022;RU3101090130311;Пневмония;Схема №31.2;В200;6
22.02.2022;RU3101100502618;Пневмония;Схема №2.1;БЕНСТР;6
22.02.2022;RU3101090120116;Пневмония;Схема №2.1;АМОКСГРД;6
23.02.2022;RU3110204122304;Пневмония;Схема №2.2;ЦЕФТ;6
24.02.2022;RU3101090124905;Пневмония;Схема №31.2;ЦФТМТ;6
24.02.2022;RU3101090120541;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
25.02.2022;RU3101090117503;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
25.02.2022;RU3101090119142;Пневмония;Схема №2.1;АМОКСГРД;6
25.02.2022;RU3101090119760;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
25.02.2022;RU3101090119142;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
25.02.2022;RU3101150108820;Пневмония;Схема №2.1;АМОКСИГР;6
25.02.2022;RU3101090116174;Пневмония;Схема №31.2;В200;6
25.02.2022;RU3101150140031;Пневмония;Схема №2.1;АМОКСИГР;6
26.02.2022;DE1405987339;Пневмония;Схема №2.1;AMOKS;6
26.02.2022;RU3101090125769;Пневмония;Схема №31.2;ЦФТМТ;6
27.02.2022;RU3110204140980;Пневмония;Схема №2.2;ЦЕФТ;6
27.02.2022;RU3110204140923;Пневмония;Схема №2.2;ЦЕФТ;6
27.02.2022;RU3101090129191;Пневмония;Схема №31.2;В200;6
27.02.2022;RU3101090120116;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
28.02.2022;RU3110204122304;Пневмония;Схема №2.2;ЦЕФТ;6
28.02.2022;RU3111005017789;Пневмония;Схема №2.1;AMOKS;6
28.02.2022;NL0734321091;Пневмония;Схема №2.1;AMOKS;6
28.02.2022;RU3111005016280;Пневмония;Схема №31.3;АЗИТ;6
01.03.2022;RU3110204140923;Пневмония;Схема №2.2;ЦЕФТ;6
01.03.2022;NL0755368521;Пневмония;Схема №2.1;AMOKS;6
02.03.2022;RU3101090120541;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
02.03.2022;RU3101090120008;Пневмония;Схема №2.1;АМОКСИГ;6
03.03.2022;RU3101090119142;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
03.03.2022;RU3101090119760;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
03.03.2022;RU3101090117503;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
03.03.2022;RU3101150140679;Пневмония;Схема №31.2;ЦФТМТ;6
03.03.2022;RU3101150140043;Пневмония;Схема №31.2;ЦФТМТ;6
03.03.2022;RU3101090130623;Пневмония;Схема №31.2;В200;6
03.03.2022;RU3101090128881;Пневмония;Схема №31.2;В200;6
03.03.2022;RU3101150140043;Пневмония;Схема №31.2;АМОКС;6
04.03.2022;RU3101090120116;Пневмония;Схема №2.1;БЕНСТРЕП;6
04.03.2022;RU3111005007691;Пневмония;Схема №2.1;AMOKS;6
04.03.2022;RU3111005016280;Пневмония;Схема №31.3;АЗИТ;6
05.03.2022;RU3101090129607;Пневмония;Схема №2.1;БЕНСТРЕП;6
05.03.2022;RU3111005007691;Пневмония;Схема №2.1;AMOKS;6
05.03.2022;RU3111005017010;Пневмония;Схема №2.1;AMOKS;6
05.03.2022;RU3110204122304;Пневмония;Схема №2.2;ЦЕФТ;6
06.03.2022;RU3101090129191;Пневмония;Схема №31.2;В200ИНФ;6
07.03.2022;RU3101090120541;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
08.03.2022;RU3101090117503;Пневмония;Схема №2.1;БЕНСТРЕП;6
08.03.2022;RU3101090129191;Пневмония;Схема №2.1;АМОКСИГР;6
08.03.2022;RU3101090129191;Пневмония;Схема №2.1;ЦФТМТ;6
09.03.2022;RU3101090119142;Пневмония;Схема №2.1;БЕНСТРЕП;6
09.03.2022;RU3101150140043;Пневмония;Схема №2.1;АМОКСИГР;6
09.03.2022;RU3111005017895;Пневмония;Схема №2.1;БЕНСТРЕП;6
09.03.2022;RU3101090120116;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
09.03.2022;NL0755368521;Пневмония;Схема №2.1;AMOKS;6
10.03.2022;RU3111005017010;Пневмония;Схема №2.2;CEFTIOMI;6
10.03.2022;RU3101090129607;Пневмония;Схема №31.2;ЦФТМТ;6
10.03.2022;DE0358230006;Пневмония;Схема №31.3;АЗИТ;6
10.03.2022;RU3110204122304;Пневмония;Схема №2.2;ЦЕФТ;6
11.03.2022;RU3101090119475;Пневмония;Схема №2.1;АМОКСИГР;6
11.03.2022;RU3101090125575;Пневмония;Схема №2.1;АМОКСИГР;6
12.03.2022;RU3101090120541;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
13.03.2022;RU3111005007406;Пневмония;Схема №2.1;AMOKS;6
14.03.2022;RU3110204140923;Пневмония;Схема №2.2;ЦЕФТ;6
14.03.2022;RU3101050305230;Пневмония;Схема №31.2;ЦЕФТИОМ;6
15.03.2022;RU3110204122304;Пневмония;Схема №2.2;ЦЕФТ;6
15.03.2022;RU3111005017010;Пневмония;Схема №2.2;CEFTIOMI;6
15.03.2022;RU3110204130022;Пневмония;Схема №2.2;B200;6
15.03.2022;RU3110204140740;Пневмония;Схема №2.2;B200;6
15.03.2022;DE0358230006;Пневмония;Схема №31.3;AZIT;6
15.03.2022;RU3101090130365;Пневмония;Схема №2.1;В200+МЕЛ;6
16.03.2022;RU3101090120116;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
16.03.2022;DE0360311845;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
16.03.2022;RU3101090119142;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
17.03.2022;RU3101090119267;Пневмония;Схема №2.1;БЕНСТРЕП;6
17.03.2022;RU3101090120541;Пневмония;Схема №2.1;ХРОНИЧЕС;6
18.03.2022;RU3101100549626;Пневмония;Схема №2.1;АМОКСИГР;6
18.03.2022;RU3101100549626;Пневмония;Схема №2.1;АМСЕПСИС;6
19.03.2022;RU3110204140923;Пневмония;Схема №2.2;ЦЕФТ;6
19.03.2022;RU3101100548691;Пневмония;Схема №2.1;AMOKS;6
20.03.2022;DE0360717267;Пневмония;Схема №2.1;БЕНСТРЕП;6
21.03.2022;DE0360311845;Пневмония;Схема №2.2;ЦЕФТИОМТ;6
21.03.2022;RU3111005016336;Пневмония;Схема №2.1;БЕНСТР;6
21.03.2022;RU3111005002819;Пневмония;Схема №31.3;АЗИТ;6
23.03.2022;RU3101090156380;Пневмония;Схема №2.1;АЗИТРОНИ;6
23.03.2022;RU3101090120541;Пневмония;Схема №2.1;АМОКСГРД;6
23.03.2022;RU3111005016883;Пневмония;Схема №2.2;В50;6
